time,latitude,longitude,depth,mag,magType,nst,gap,dmin,rms,net,id,updated,place,type,horizontalError,depthError,magError,magNst,status,locationSource,magSource
2015-12-13T01:47:05.360Z,3.4763,127.4198,10,5.3,mwb,,37,2.687,1.24,us,us20004gug,2016-01-19T01:29:22.040Z,"204km NNW of Tobelo, Indonesia",earthquake,5.6,1.7,0.103,9,reviewed,us,us
2015-12-13T01:17:39.890Z,-31.6932,-72.0804,10.42,4.1,mb,,195,1.085,0.83,us,us20004gub,2016-01-19T01:09:37.040Z,"87km W of Illapel, Chile",earthquake,7.7,7,0.261,4,reviewed,us,us
2015-12-13T00:06:33.210Z,-2.7148,138.8661,40.59,4.1,mb,,205,6.612,0.46,us,us100047vv,2016-01-17T03:42:45.040Z,"191km W of Abepura, Indonesia",earthquake,11.1,8.8,0.157,11,reviewed,us,us
2015-12-12T23:32:54.860Z,-41.1083,-90.0703,10,5.5,mwb,,63,12.473,0.88,us,us20004gtz,2016-02-04T20:10:21.000Z,"Southeast of Easter Island",earthquake,10.8,1.7,0.057,30,reviewed,us,us
2015-12-12T23:32:25.390Z,-52.6653,18.0455,10,4.5,mb,,117,20.373,0.74,us,us20004hkr,2016-01-21T02:58:40.040Z,"Southwest of Africa",earthquake,14.3,1.9,0.204,7,reviewed,us,us
2015-12-12T23:30:34.390Z,0.6854,-25.0568,10,4.9,mb,,46,21.009,0.69,us,us20004gu0,2016-01-17T03:19:32.040Z,"Central Mid-Atlantic Ridge",earthquake,11.9,1.8,0.062,80,reviewed,us,us
2015-12-12T22:36:44.000Z,56.721,-154.36,49.6,4.4,ml,,,,0.72,ak,ak12247618,2016-01-21T05:10:44.040Z,"94km SSW of Larsen Bay, Alaska",earthquake,0.9,0.9,,,reviewed,ak,ak
2015-12-12T22:04:01.430Z,31.23,129.3468,10,4.4,mb,,95,0.986,0.85,us,us20004gtj,2016-01-17T01:20:55.040Z,"92km W of Makurazaki, Japan",earthquake,6,1.9,0.096,31,reviewed,us,us
2015-12-12T21:18:40.130Z,18.2603,119.8713,30.02,4.4,mb,,102,4.673,1.13,us,us20004hkn,2016-01-21T02:49:08.040Z,"68km WNW of Callaguip, Philippines",earthquake,9.1,5.9,0.081,44,reviewed,us,us
2015-12-12T21:05:53.150Z,38.9325,141.8626,53.38,4.5,mb,,144,1.355,0.63,us,us20004gsy,2016-01-17T00:06:36.040Z,"19km SE of Ofunato, Japan",earthquake,7.4,8.2,0.11,24,reviewed,us,us
2015-12-12T20:56:16.720Z,-4.0432,129.6275,10,4.3,mb,,69,2.844,0.95,us,us20004gsv,2016-01-21T04:52:24.040Z,"111km SE of Amahai, Indonesia",earthquake,7,1.9,0.101,28,reviewed,us,us
2015-12-12T20:49:36.290Z,-30.6938,-71.6559,33.64,4.2,mb,,189,0.026,0.96,us,us20004gst,2016-01-16T05:02:44.040Z,"44km WSW of Ovalle, Chile",earthquake,6.1,1.6,0.263,4,reviewed,us,us
2015-12-12T17:40:40.900Z,36.4466,-97.1198,6.667,3.4,ml,,60,,0.61,us,us20004grz,2016-01-16T23:06:51.715Z,"23km NE of Perry, Oklahoma",earthquake,1.3,5,,,reviewed,tul,tul
2015-12-12T17:00:27.870Z,-6.5223,154.3246,10,4.2,mb,,92,3.161,1.04,us,us20004hkd,2016-01-16T22:59:35.040Z,"130km W of Panguna, Papua New Guinea",earthquake,9.9,1.9,0.132,16,reviewed,us,us
2015-12-12T16:51:12.290Z,12.0957,-87.6616,35,4.4,mb,,163,1.986,1.23,us,us20004grt,2016-01-25T14:36:30.040Z,"68km SW of Corinto, Nicaragua",earthquake,5.5,2,0.101,28,reviewed,us,us
2015-12-12T16:48:52.730Z,20.0009995,-156.4763336,0,2.61,md,34,234,0.6686,0.18,hv,hv61124976,2015-12-13T00:51:22.612Z,"59km WNW of Kalaoa, Hawaii",earthquake,1.31,0.27,0.08,3,automatic,hv,hv
2015-12-12T15:47:21.170Z,23.3363,121.3406,14.08,4.3,mb,,88,0.068,0.78,us,us20004hkb,2016-01-10T19:02:32.526Z,"66km NNE of Taitung, Taiwan",earthquake,5.2,2.4,0.16,11,reviewed,us,us
2015-12-12T15:39:43.780Z,23.3543,121.4318,16.35,4.3,mb,,103,0.129,0.57,us,us20004grk,2016-01-25T14:34:58.040Z,"71km SSW of Hualian, Taiwan",earthquake,2.8,6.8,0.169,10,reviewed,us,us
2015-12-12T15:33:46.000Z,51.3203,-175.1503,25.6,2.5,ml,,,,0.3,us,us100047ty,2016-01-10T18:48:48.037Z,"117km SW of Atka, Alaska",earthquake,9,9.6,,,reviewed,ak,ak
2015-12-12T15:13:52.510Z,52.0108,178.4009,124.43,4.8,mb,,53,0.726,0.67,us,us20004grd,2016-01-10T18:41:42.386Z,"9km NW of Little Sitkin Island, Alaska",earthquake,7.9,5.2,0.049,131,reviewed,us,us
2015-12-12T15:08:57.990Z,-35.0134,-71.8969,37.86,5,mb,,87,0.027,1.15,us,us20004grc,2016-01-25T14:33:51.040Z,"51km NNW of Talca, Chile",earthquake,6.3,5.7,0.097,34,reviewed,us,us
2015-12-12T14:46:27.000Z,-10.1522,161.1445,72.65,4.8,mb,,75,1.376,0.92,us,us20004gr8,2016-01-10T18:34:35.028Z,"91km WNW of Kirakira, Solomon Islands",earthquake,9.6,7.6,0.073,57,reviewed,us,us
2015-12-12T14:29:45.930Z,6.7778,94.4573,10,4.4,mb,,145,2.915,0.93,us,us20004gr3,2016-01-10T18:32:41.759Z,"136km NW of Sabang, Indonesia",earthquake,10.9,1.9,0.149,13,reviewed,us,us
2015-12-12T13:46:25.000Z,55.0865,-159.051,25.1,2.5,ml,,,,0.67,us,us100047tx,2016-01-10T18:24:58.341Z,"46km NE of Chernabura Island, Alaska",earthquake,11.5,10.1,,,reviewed,ak,ak
2015-12-12T13:42:50.800Z,18.8304,-64.3479,26,2.8,Md,6,320.4,0.48419194,0.1,pr,pr15346002,2016-01-10T18:22:03.931Z,"53km NNE of Road Town, British Virgin Islands",earthquake,3.2,9.5,0,6,reviewed,pr,pr
2015-12-12T13:25:13.000Z,61.1663,-150.6588,57.4,2.6,ml,,,,0.7,ak,ak12241503,2016-01-10T18:20:41.455Z,"41km W of Anchorage, Alaska",earthquake,0.2,0.2,,,reviewed,ak,ak
2015-12-12T12:59:13.420Z,51.8258,178.468,119.13,3.5,ml,,276,0.686,0.24,us,us20004gss,2015-12-27T11:13:17.308Z,"13km S of Little Sitkin Island, Alaska",earthquake,16.6,11.5,,21,reviewed,us,ak
2015-12-12T12:39:57.900Z,36.28,-97.4563,8.016,3.1,ml,,42,,0.55,us,us20004gpy,2015-12-27T11:09:06.463Z,"15km W of Perry, Oklahoma",earthquake,1.4,3.8,,,reviewed,tul,tul
2015-12-12T12:14:39.100Z,-12.8017,-14.6799,10,4.8,mb,,65,4.848,0.93,us,us20004gpw,2015-12-27T10:54:53.438Z,"Southern Mid-Atlantic Ridge",earthquake,8.8,1.3,0.107,27,reviewed,us,us
2015-12-12T11:39:19.830Z,-4.1497,129.4095,10,4.2,mb,,105,3.086,0.7,us,us20004gpu,2016-01-23T07:13:54.040Z,"105km SSE of Amahai, Indonesia",earthquake,7.4,2,0.199,7,reviewed,us,us
2015-12-12T11:34:36.120Z,16.1209,-97.0141,36.04,4.5,mb,,156,0.939,0.96,us,us20004gpr,2016-01-23T07:13:08.040Z,"10km ENE of San Gabriel Mixtepec, Mexico",earthquake,6.7,11.1,0.075,52,reviewed,us,us
2015-12-12T11:30:56.030Z,37.487,-118.8023333,8.26,2.8,ml,37,116,0.06417,0.05,nc,nc72567171,2015-12-15T01:03:05.777Z,"23km SE of Mammoth Lakes, California",earthquake,0.26,0.7,0.283,8,reviewed,nc,nc
2015-12-12T11:15:00.700Z,34.36,25.28,26,4.3,mb,,,,1.28,us,us20004gpm,2016-01-23T07:11:15.040Z,"71km S of Pirgos, Greece",earthquake,8.4,5.8,0.099,29,reviewed,ath,us
2015-12-12T10:48:47.000Z,58.3734,-152.4102,57.8,2.6,ml,,,,0.44,ak,ak12240194,2016-01-15T09:15:40.040Z,"64km N of Kodiak, Alaska",earthquake,0.3,0.5,,,reviewed,ak,ak
2015-12-12T10:24:35.240Z,51.878,178.533,138,3.1,ml,,,,0.85,us,us20004gsr,2016-01-15T07:59:46.040Z,"8km SSE of Little Sitkin Island, Alaska",earthquake,10.7,5.6,,22,reviewed,ak,ak
2015-12-12T10:14:00.490Z,-25.0557,-179.4109,451.07,4.2,mb,,128,4.376,0.72,us,us20004hk7,2016-01-15T11:58:28.040Z,"South of the Fiji Islands",earthquake,15.2,13.5,0.146,14,reviewed,us,us
2015-12-12T10:09:01.570Z,-31.6797,-72.0767,10,4.1,mb,,156,1.071,0.52,us,us20004hk6,2016-01-15T11:32:08.040Z,"86km W of Illapel, Chile",earthquake,5.4,1.8,0.185,8,reviewed,us,us
2015-12-12T09:55:13.110Z,51.9416,151.7448,510.09,4.4,mb,,117,3.819,0.64,us,us20004hk4,2016-01-15T09:38:18.040Z,"Sea of Okhotsk",earthquake,9.6,7.2,0.095,32,reviewed,us,us
2015-12-12T09:21:59.880Z,31.7236667,-115.9913333,5.16,3.22,ml,27,161,0.5909,0.26,ci,ci37501160,2016-01-15T11:05:51.040Z,"54km E of Maneadero, B.C., MX",earthquake,0.65,31.61,0.165,69,reviewed,ci,ci
2015-12-12T08:34:45.600Z,37.83,21.16,29,4.5,mwr,,,,0.9,us,us20004gp7,2016-01-08T10:33:59.093Z,"4km ESE of Ayios Nikolaos, Greece",earthquake,5.7,4.7,0.069,20,reviewed,ath,us
2015-12-12T08:15:21.580Z,-4.6384,143.2598,101.68,4,mb,,115,3.31,0.81,us,us20004hk2,2016-01-08T10:27:04.400Z,"63km SE of Ambunti, Papua New Guinea",earthquake,8.8,8.8,0.195,7,reviewed,us,us
2015-12-12T07:34:20.600Z,18.9897,-67.6778,55,3.5,Md,16,230.4,0.81746691,0.47,pr,pr15346001,2016-01-08T10:18:51.059Z,"82km NW of San Antonio, Puerto Rico",earthquake,2.8,7.3,0,9,reviewed,pr,pr
2015-12-12T07:34:02.510Z,-4.1569,129.3803,6.01,4.4,mb,,100,3.116,1.01,us,us20004gp4,2016-01-08T10:17:13.542Z,"103km SE of Saparua, Indonesia",earthquake,8.9,5.3,0.117,21,reviewed,us,us
2015-12-12T07:18:07.000Z,57.017,-154.0587,3.9,2.7,ml,,,,0.57,ak,ak12283149,2016-01-08T10:13:10.881Z,"58km S of Larsen Bay, Alaska",earthquake,0.4,0.6,,,reviewed,ak,ak
2015-12-12T06:55:36.960Z,52.259,-168.049,32.4,3.8,mb,,,,0.84,us,us20004hjy,2016-01-08T10:11:34.168Z,"93km SE of Nikolski, Alaska",earthquake,4.7,2.7,0.17,9,reviewed,ak,us
2015-12-12T06:37:00.380Z,54.127,-164.065,29.8,2.7,ml,,,,0.44,us,us100047tw,2016-01-08T10:08:56.726Z,"90km SSW of False Pass, Alaska",earthquake,4.5,8.4,,35,reviewed,ak,ak
2015-12-12T06:22:16.650Z,-59.6358,-26.395,93.15,4.7,mb,,70,18.084,0.54,us,us20004hjx,2016-01-08T10:07:50.797Z,"67km S of Bristol Island, South Sandwich Islands",earthquake,13,6,0.12,21,reviewed,us,us
2015-12-12T06:04:50.250Z,51.732,-177.587,70.4,2.7,ml,,,,0.37,us,us100047tv,2016-01-08T09:57:28.210Z,"41km ESE of Tanaga Volcano, Alaska",earthquake,8.3,3.5,,29,reviewed,ak,ak
2015-12-12T05:29:46.000Z,60.5858,-146.0031,15.3,2.6,ml,,,,0.55,ak,ak12236580,2016-01-08T09:42:35.667Z,"14km WNW of Cordova, Alaska",earthquake,0.1,0.2,,,reviewed,ak,ak
2015-12-12T05:05:55.000Z,57.0139,-155.452,67.7,2.5,ml,,,,0.63,ak,ak12283138,2016-01-08T09:31:48.176Z,"106km WSW of Larsen Bay, Alaska",earthquake,1.5,1.4,,,reviewed,ak,ak
2015-12-12T04:42:53.560Z,-31.2028,-72.5979,2.92,4.4,mb,,151,0.981,0.82,us,us20004gnv,2016-01-17T01:08:17.040Z,"144km WNW of Illapel, Chile",earthquake,5.8,5.4,0.162,11,reviewed,us,us
2015-12-12T03:48:13.000Z,-25.543,-70.484,57.6,3.9,mb,,,,1.14,us,us20004gnl,2016-01-17T00:38:38.040Z,"15km S of Taltal, Chile",earthquake,8.2,6.8,0.21,6,reviewed,guc,us
2015-12-12T02:59:46.210Z,1.5824,127.254,124.19,4.2,mb,,158,0.813,0.95,us,us20004hjs,2016-01-17T00:14:45.040Z,"85km W of Tobelo, Indonesia",earthquake,13.9,10.7,0.215,6,reviewed,us,us
2015-12-12T02:29:04.350Z,51.3124,-177.6745,37.38,2.7,ml,,207,0.465,0.44,us,us100047tu,2016-01-16T01:16:43.040Z,"71km SSE of Tanaga Volcano, Alaska",earthquake,3.5,39.6,,28,reviewed,us,ak
2015-12-12T02:28:56.500Z,36.2765,-97.6987,4.834,2.8,ml,,92,,0.45,us,us20004gni,2016-01-22T22:13:45.040Z,"17km E of Waukomis, Oklahoma",earthquake,1.7,7.7,,,reviewed,tul,tul
2015-12-12T01:36:11.900Z,36.2691,-97.5688,5.27,2.6,ml,,59,,0.6,us,us20004gnb,2016-01-16T01:01:58.040Z,"25km W of Perry, Oklahoma",earthquake,0.7,8,,,reviewed,tul,tul
2015-12-12T01:33:18.550Z,5.5999,-77.5719,38.15,4.5,mb,,57,2.109,0.77,us,us20004gnc,2016-01-16T00:40:56.040Z,"35km WSW of Nuqui, Colombia",earthquake,7.2,5.7,0.073,56,reviewed,us,us
2015-12-12T00:55:16.540Z,-24.8041,179.9844,526.88,4.4,mb,,125,7.251,0.65,us,us20004hjr,2016-01-03T05:35:40.404Z,"South of the Fiji Islands",earthquake,13.2,19.7,0.123,19,reviewed,us,us
2015-12-12T00:45:35.270Z,-19.9435,-71.0442,15.34,4.5,mwr,,144,0.917,0.65,us,us20004gn3,2015-12-20T00:57:42.837Z,"99km WNW of Iquique, Chile",earthquake,3.3,4.5,0.045,48,reviewed,us,us
2015-12-12T00:34:12.970Z,52.299,-178.731,131.3,2.6,ml,,,,0.23,us,us100047tz,2015-12-26T02:54:43.794Z,"61km NW of Tanaga Volcano, Alaska",earthquake,15.8,8.9,,17,reviewed,ak,ak
2015-12-12T00:32:21.170Z,19.02,-69.269,29.79,4.5,mwr,,50,0.98,0.71,us,us20004gn1,2015-12-20T00:46:33.946Z,"12km ENE of El Valle, Dominican Republic",earthquake,5.6,3.8,0.06,27,reviewed,us,us
2015-12-12T00:21:07.670Z,-7.0173,129.5037,194.73,4.1,mb,,95,2.021,0.94,us,us20004hjq,2016-01-03T05:18:00.696Z,"225km WNW of Saumlaki, Indonesia",earthquake,5.7,13.8,0.261,4,reviewed,us,us
2015-12-11T23:17:23.560Z,-18.9223,-177.4694,494.24,4,mb,,88,4.411,0.67,us,us20004hcz,2015-12-28T06:20:04.837Z,"230km NE of Ndoi Island, Fiji",earthquake,10.5,13.5,0.144,13,reviewed,us,us
2015-12-11T23:17:14.660Z,-42.7747,174.1795,18.3,4.2,mb,,190,0.593,0.61,us,us20004gmq,2015-12-21T06:32:25.922Z,"57km SE of Kaikoura, New Zealand",earthquake,4.7,6.9,0.235,5,reviewed,us,us
2015-12-11T23:14:03.190Z,-19.935,-71.0454,32.75,4,mwr,,179,0.921,0.76,us,us20004gmr,2015-12-12T07:16:41.848Z,"99km WNW of Iquique, Chile",earthquake,5.4,8.8,0.047,43,reviewed,us,us
2015-12-11T22:58:13.810Z,-18.359,-71.4065,26.96,3.7,mwr,,217,1.011,0.94,us,us20004gmk,2015-12-26T02:48:58.870Z,"79km S of Ilo, Peru",earthquake,8.5,10.1,0.073,18,reviewed,us,us
2015-12-11T22:48:36.080Z,10.4149,125.3928,91.12,4.1,mb,,121,13.598,0.61,us,us20004hcy,2015-12-28T05:33:29.527Z,"17km ENE of Hinundayan, Philippines",earthquake,14.8,6.3,0.139,14,reviewed,us,us
2015-12-11T22:10:33.600Z,19.4435,-65.2863,112,3.3,Md,11,273.6,1.128284,0.37,pr,pr15345008,2015-12-20T00:12:52.040Z,"126km NNE of Vieques, Puerto Rico",earthquake,5.6,7.1,0,7,reviewed,pr,pr
2015-12-11T22:09:40.200Z,29.6312,95.7458,24.84,4.3,mb,,51,4.02,0.76,us,us20004gm1,2015-12-26T02:34:40.261Z,"22km S of Zhamog, China",earthquake,9.5,5.9,0.09,35,reviewed,us,us
2015-12-11T22:07:37.420Z,-19.7988,-69.2959,107.45,4.3,mb,,37,0.341,0.78,us,us20004hcx,2016-01-03T01:44:51.371Z,"100km ENE of Iquique, Chile",earthquake,5.4,9.8,0.153,12,reviewed,us,us
2015-12-11T22:05:36.820Z,-47.6159,85.1651,10,5,mb,,48,10.082,0.64,us,us20004gm0,2015-12-21T06:26:02.905Z,"Southeast Indian Ridge",earthquake,9,1.8,0.083,46,reviewed,us,us
2015-12-11T22:02:42.600Z,40.2711667,-124.683,17.96,2.58,md,16,274,0.3091,0.17,nc,nc72566951,2015-12-15T02:27:24.995Z,"49km SW of Ferndale, California",earthquake,1.05,0.56,0.123,21,reviewed,nc,nc
2015-12-11T21:44:51.710Z,12.7718,58.0384,10,4.7,mb,,101,3.961,0.69,us,us20004hcv,2016-01-03T04:58:05.392Z,"Owen Fracture Zone region",earthquake,9.2,1.9,0.276,4,reviewed,us,us
2015-12-11T21:42:47.000Z,52.2886,-169.4629,13.3,2.8,ml,,,,1.06,us,us20004hg9,2016-01-03T00:30:46.697Z,"82km SSW of Nikolski, Alaska",earthquake,4.8,6.5,,18,reviewed,ak,ak
2015-12-11T21:13:04.000Z,53.3783,-163.6876,27.8,2.5,ml,,,,0.38,us,us20004hgk,2016-01-03T01:22:03.446Z,"161km ESE of Akutan, Alaska",earthquake,9.1,8.2,,,reviewed,ak,ak
2015-12-11T20:56:16.300Z,9.9819,-84.1171,9.81,3.3,ml,,136,0.02,0.69,us,us20004gll,2016-01-23T18:33:59.040Z,"1km SE of San Francisco, Costa Rica",earthquake,1.4,3.5,,,reviewed,us,ucr
2015-12-11T19:31:54.140Z,5.3901,127.0048,61.31,4.1,mb,,197,2.189,0.65,us,us20004hd9,2016-01-16T22:40:08.040Z,"141km SE of Pondaguitan, Philippines",earthquake,6,13.3,0.26,4,reviewed,us,us
2015-12-11T19:30:40.980Z,35.0387,23.1293,43.92,4,mb,,183,1.463,0.88,us,us20004hd8,2016-01-16T22:35:47.040Z,"54km WSW of Palaiochora, Greece",earthquake,9.5,16.1,0.231,5,reviewed,us,us
2015-12-11T19:24:54.410Z,1.8587,123.9714,338.51,4,mb,,99,3.274,1.04,us,us20004hcs,2016-01-16T22:24:25.040Z,"101km NNW of Poigar, Indonesia",earthquake,9.8,8.5,0.138,15,reviewed,us,us
2015-12-11T19:21:22.160Z,38.6971,73.1944,10,4.1,mwr,,55,1.336,1.43,us,us20004gkk,2016-01-16T22:01:31.040Z,"46km SW of Karakul, Tajikistan",earthquake,5.6,1.9,0.075,17,reviewed,us,us
2015-12-11T18:54:26.500Z,35.133,33.1961,20.63,4,mb,,76,0.204,1.26,us,us20004hcq,2016-01-20T22:45:35.040Z,"2km S of Kokkini Trimithia, Cyprus",earthquake,5.3,9.1,0.149,12,reviewed,us,us
2015-12-11T18:42:44.000Z,51.3013,179.5841,41.8,2.8,ml,,,,0.47,us,us20004hg8,2016-01-16T18:58:49.040Z,"72km S of Semisopochnoi Island, Alaska",earthquake,3,9.6,,18,reviewed,ak,ak
2015-12-11T18:11:12.480Z,16.5748,119.72,55.81,4.9,mb,,59,2.724,1.08,us,us20004gk6,2016-01-16T18:51:14.040Z,"27km NW of Lucero, Philippines",earthquake,7.3,5.6,0.049,129,reviewed,us,us
2015-12-11T17:17:00.500Z,18.6233,-66.0449,110,2.9,Md,10,201.6,0.39256378,0.79,pr,pr15345005,2016-01-15T22:57:15.040Z,"18km NNE of San Juan, Puerto Rico",earthquake,8.3,6.1,0,9,reviewed,pr,pr
2015-12-11T15:49:39.000Z,56.3752,-153.9099,7.1,3.2,ml,,,,0.37,ak,ak12282301,2016-01-10T14:58:41.008Z,"122km ENE of Chirikof Island, Alaska",earthquake,1.4,0.9,,,reviewed,ak,ak
2015-12-11T15:28:51.800Z,-6.9945,124.7599,561.84,4.2,mb,,71,2.786,1,us,us20004hcn,2016-01-10T14:56:02.383Z,"194km NNW of Dili, East Timor",earthquake,13.8,8.9,0.113,22,reviewed,us,us
2015-12-11T14:50:06.850Z,-2.4224,138.2362,45.6,4.1,mb,,134,6.001,0.69,us,us20004hcl,2015-12-26T13:37:52.444Z,"262km W of Abepura, Indonesia",earthquake,12.4,8.6,0.135,15,reviewed,us,us
2015-12-11T14:49:26.430Z,18.12,-102.6035,35.64,4.8,mb,,96,0.725,1.36,us,us20004gea,2016-01-23T07:10:06.040Z,"42km WNW of Las Guacamayas, Mexico",earthquake,5.3,6.4,0.07,62,reviewed,us,us
2015-12-11T13:59:31.000Z,56.3096,-153.8618,3.9,3,ml,,,,0.54,ak,ak12282292,2015-12-26T13:08:09.516Z,"122km ENE of Chirikof Island, Alaska",earthquake,1.8,1.3,,,reviewed,ak,ak
2015-12-11T13:47:40.600Z,18.0163,-67.4032,12,2.6,Md,7,252,0.27937605,0.18,pr,pr15345004,2015-12-26T13:03:56.766Z,"23km WSW of Puerto Real, Puerto Rico",earthquake,1,0.7,0,6,reviewed,pr,pr
2015-12-11T13:37:14.900Z,-24.2139,-179.7597,520.26,4,mb,,197,6.753,0.47,us,us20004hch,2015-12-26T13:00:53.912Z,"South of the Fiji Islands",earthquake,27.5,25.5,0.156,11,reviewed,us,us
2015-12-11T13:36:17.800Z,19.6765,-65.3992,40,3.4,Md,12,280.8,1.36543923,0.25,pr,pr15345003,2015-12-26T12:56:20.950Z,"145km NNE of Vieques, Puerto Rico",earthquake,2.6,16.8,0,8,reviewed,pr,pr
2015-12-11T13:17:16.020Z,36.5338333,-89.6036667,7.67,2.71,md,42,38,0.04281,0.06,nm,nm60097957,2016-01-11T15:40:51.940Z,"6km S of Lilbourn, Missouri",earthquake,0.13,0.32,0.157,29,reviewed,nm,nm
2015-12-11T13:02:40.910Z,-4.0576,129.5184,10,4.9,mb,,27,2.95,1.1,us,us20004gdz,2016-01-23T07:04:06.040Z,"104km SE of Amahai, Indonesia",earthquake,6,1.8,0.065,75,reviewed,us,us
2015-12-11T11:18:25.730Z,-17.9608,-178.4262,570.17,4.6,mb,,79,3.36,1.04,us,us20004gdh,2016-01-15T21:09:18.040Z,"288km SE of Lambasa, Fiji",earthquake,12.2,6.4,0.064,73,reviewed,us,us
2015-12-11T11:11:57.910Z,-18.0054,-178.4215,582.73,4.7,mb,,80,3.367,0.99,us,us20004gdg,2016-01-15T20:51:30.040Z,"292km SE of Lambasa, Fiji",earthquake,10.2,6.1,0.038,213,reviewed,us,us
2015-12-11T10:42:31.960Z,38.7195,73.1913,10,4.4,mb,,53,1.321,1.36,us,us20004gdb,2016-01-15T20:03:16.040Z,"44km SW of Karakul, Tajikistan",earthquake,5.5,1.9,0.178,10,reviewed,us,us
2015-12-11T10:29:29.130Z,-23.9247,-177.2829,110.88,4.3,mb,,124,5.33,0.85,us,us20004hce,2016-01-20T21:30:02.040Z,"South of the Fiji Islands",earthquake,8.2,9.2,0.125,18,reviewed,us,us
2015-12-11T09:15:58.500Z,36.7621,-97.6111,5.56,2.8,ml,,57,,0.64,us,us20004gd1,2016-01-13T05:00:06.040Z,"12km ESE of Medford, Oklahoma",earthquake,1.3,7,,,reviewed,tul,tul
2015-12-11T08:45:36.880Z,-25.411,179.6897,514.12,4.3,mb,,76,4.367,1.01,us,us20004hca,2016-01-08T08:49:53.595Z,"South of the Fiji Islands",earthquake,14.2,7.1,0.147,13,reviewed,us,us
2015-12-11T08:44:53.000Z,35.992,-96.7962,4.765,2.6,ml,,53,,0.39,us,us20004gcj,2016-01-08T08:35:31.758Z,"2km WNW of Cushing, Oklahoma",earthquake,1.4,2.4,,,reviewed,tul,tul
2015-12-11T08:43:27.260Z,-17.9086,-178.0652,619.28,4.6,mb,,80,3.701,0.67,us,us20004hcb,2016-01-08T08:32:47.545Z,"Fiji region",earthquake,13.2,8.3,0.1,30,reviewed,us,us
2015-12-11T08:29:48.430Z,-19.018,168.8071,107.73,4.6,mb,,107,2.288,1.35,us,us20004gcg,2016-01-08T08:33:54.292Z,"76km NW of Isangel, Vanuatu",earthquake,3.3,7.3,0.119,21,reviewed,us,us
2015-12-11T08:22:40.500Z,35.9892,-96.8,4.662,2.7,ml,,51,,0.35,us,us20004gcc,2016-01-08T08:29:23.853Z,"3km W of Cushing, Oklahoma",earthquake,1.9,4.8,,,reviewed,tul,tul
2015-12-11T08:15:47.620Z,44.554,-114.265,7.96,2.6,ml,,82,0.192,0.22,us,us20004gef,2016-01-08T08:24:06.510Z,"6km NNW of Challis, Idaho",earthquake,3,7.8,0.164,10,reviewed,mb,mb
2015-12-11T07:56:16.900Z,36.5035,-98.3407,6.521,2.8,ml,,94,,0.23,us,us20004gc7,2016-01-08T08:19:11.053Z,"7km SW of Helena, Oklahoma",earthquake,2,6.6,,,reviewed,tul,tul
2015-12-11T07:26:48.450Z,-24.1254,-67.1281,185.36,4,mb,,73,2.225,0.77,us,us20004gc5,2016-01-08T08:01:39.424Z,"82km W of San Antonio de los Cobres, Argentina",earthquake,10.4,9.6,0.212,6,reviewed,us,us
2015-12-11T06:45:31.930Z,-0.3941,-19.4016,10,4.5,mb,,103,9.018,0.54,us,us20004hc6,2016-01-08T07:51:34.769Z,"Central Mid-Atlantic Ridge",earthquake,9.7,1.6,0.156,12,reviewed,us,us
2015-12-11T05:57:55.480Z,18.8728,145.5968,214.93,4.4,mb,,64,2.52,0.84,us,us20004hc3,2016-01-07T13:17:26.435Z,"13km NNW of Agrihan, Northern Mariana Islands",earthquake,10.6,3,0.092,34,reviewed,us,us
2015-12-11T05:50:46.140Z,18.65,-156.7329,10,3.3,ml,,335,1.212,0.15,us,us20004gmu,2016-01-23T05:43:25.040Z,"112km WSW of Hawaiian Ocean View, Hawaii",earthquake,8.8,2,0.081,20,reviewed,us,us
2015-12-11T04:39:26.000Z,57.7677,-156.0669,124.4,2.9,ml,,,,0.67,ak,ak12282264,2016-01-15T03:18:51.040Z,"108km SSE of King Salmon, Alaska",earthquake,1,0.9,,,reviewed,ak,ak
2015-12-11T04:21:34.930Z,32.3078333,-115.4005,15.19,3.05,ml,24,205,0.1376,0.28,ci,ci37500960,2016-01-22T22:11:03.040Z,"20km WSW of Delta, B.C., MX",earthquake,0.71,0.8,0.173,77,reviewed,ci,ci
2015-12-11T03:50:23.720Z,41.7644,72.7169,32.2,4.2,mb,,119,1.582,0.39,us,us20004gbh,2016-01-15T01:22:18.040Z,"21km WSW of Toktogul, Kyrgyzstan",earthquake,5.3,9.3,0.374,2,reviewed,us,us
2015-12-11T03:45:09.540Z,46.7843,-71.1968,18,2.7,mb_lg,,,,1.14,us,us20004gnk,2016-01-22T21:57:38.040Z,"2km SW of Levis, Canada",earthquake,2.9,1.9,,,reviewed,ott,ott
2015-12-11T03:20:48.820Z,-4.9619,102.966,48.6,5.1,mww,,24,2.678,0.94,us,us20004gba,2016-02-04T20:10:20.000Z,"88km W of Kuripan, Indonesia",earthquake,6.9,3.7,,,reviewed,us,us
2015-12-11T02:58:12.440Z,-18.1517,-174.9679,166.73,4.5,mb,,76,4.867,0.69,us,us20004gb8,2016-01-15T00:59:50.040Z,"117km WNW of Neiafu, Tonga",earthquake,10.2,7.5,0.107,26,reviewed,us,us
2015-12-11T01:51:26.540Z,44.544,-114.2752,6.76,3.5,ml,,70,0.179,1.66,us,us20004gb1,2016-01-22T22:00:23.989Z,"5km NW of Challis, Idaho",earthquake,4.2,7.3,0.268,21,reviewed,mb,mb
